URL,U ID,Public,Derived View,Parent UID,Domain,Type,Name,Description,Visits,Creation Date,Last Update Date (data),Category,Keywords,Downloads,Owner,Contact Email,License,Publication Stage,Published Version Name,Published Version UID,data_provided_by,Additional Attribution Statement,Author Name,Licence URL,routing_approval,api_endpoint,ODI Certificate,Publication Date,Documentation,Additional Licence Information,Update Frequency,Re-user Guidelines,source_link,owner_uid,provenance
https://data.bathhacked.org/d/h8su-g5vy,h8su-g5vy,true,true,ifh9-xtsp,data.bathhacked.org,chart,House price averages by month timeline,"The price paid for every house sold in BANES since 1995.

Data is the ""Price Paid Data"" from the land registry, filtered to BANES postcodes (as taken from here: https://data.bathhacked.org/Government-and-Society/Bath-North-East-Somerset-Postcodes/vnes-itp9) with lat/longitude added (also from that dataset).",231,04/25/2015 08:18:00 AM +0000,03/20/2017 12:07:00 AM +0000,Economy,"house price,price paid,land registry,sales,house,pricing,flat,apartment,building,residential",103,Rose Mortada,,,published,,,Land Registry,Data produced by Land Registry © Crown copyright 2014.,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/h8su-g5vy.json,,,,,,,https://www.gov.uk/about-the-price-paid-data,svc8-ezi9,community
https://data.bathhacked.org/d/4z7n-x556,4z7n-x556,false,true,dyx9-ytmt,data.bathhacked.org,filter,Air Quality 24 Hour Period 26 June,,3,07/03/2014 10:09:00 AM +0000,07/03/2014 09:48:00 AM +0000,Environment,air quality,1,Rose Mortada,,,published,,,Bath and North East Somerset Council,,,,,https://data.bathhacked.org/resource/4z7n-x556.json,,Published every 15 minutes,,Open Government Licence,Real time,,,svc8-ezi9,community
https://data.bathhacked.org/d/fdin-qgfu,fdin-qgfu,true,true,uadz-wtin,data.bathhacked.org,chart,Party Votes by Ward,"Candidate details, party and result for elections to wards in Bath and North East Somerset Council, including all-out 4-yearly elections in 2003, 2007, 2011 and 2015 and 2012 by-election.",159,11/19/2016 10:55:00 PM +0000,05/03/2019 06:47:00 PM +0000,Government and Society,"election results,elections,wards",66,Adam Reynolds,,UK Open Government Licence v3,published,,,Bath and North East Somerset Council,,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/fdin-qgfu.json,,,,UK Open Government Licence V2.0,On change,,https://democracy.bathnes.gov.uk/mgManageElectionResults.aspx,ycwt-syzz,community
https://data.bathhacked.org/view/bifx-khrf,bifx-khrf,true,true,cimd-yfzu,data.bathhacked.org,datalens,BANES Expenditure Over £500,"In June 2010 the Secretary of State for Communities and Local Government wrote to all councils asking them to publish items of spend over £500.

Bath and North East Somerset Council publishes details of expenditure over £500 in line with this request, and in the interests of openess and transparency in public spending.

This Council will publish data on a montly basis following the closure of accounts for the previous month.",390,10/09/2015 09:25:00 AM +0000,02/05/2018 08:41:00 PM +0000,Government and Society,,1,Mark Owen,,,published,,,Bath and North East Somerset Council,,,,,https://data.bathhacked.org/resource/bifx-khrf.json,,,,,,,http://www.bathnes.gov.uk/services/your-council-and-democracy/data-protection-and-freedom-information/transparency/expenditure,kii3-un88,official
https://data.bathhacked.org/d/w9i2-dv8u,w9i2-dv8u,true,true,2b4q-tnbi,data.bathhacked.org,map view,Polling Stations in Bath & North East Somerset,Polling Stations for 2015 local and general elections,307,03/30/2015 10:38:00 AM +0000,03/28/2015 12:35:00 PM +0000,Government and Society,"polling stations,elections,democracy",121,Rose Mortada,,,published,,,Bath and North East Somerset Council,Bath and North East Somerset Council 2015,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/w9i2-dv8u.json,,,,UK Open Government Licence V2.0,On change,Information is accurate at March 2015. Please always refer to polling card.card before voting.,http://www.bathnes.gov.uk/services/your-council-and-democracy/elections,svc8-ezi9,community
https://data.bathhacked.org/view/7cvy-qr5i,7cvy-qr5i,true,true,5vmi-p7de,data.bathhacked.org,datalens,BNB: Books Published in Bath,"This dataset is an extract from the British National Bibliography (BNB) and contains a list of books published in Bath. Each row of the dataset provide the name, isbn and author name for a published book along with its unique BNB identifier. The same work might appear on multiple rows because it has been published multiple times under different ISBNs or has multiple authors. Note that in some cases these books may have been first published in other locations, so this isn't necessarily the first printing.",251,09/30/2015 05:01:00 PM +0000,10/12/2014 03:50:00 PM +0000,Heritage,,0,Leigh Dodds,,Public Domain,published,,,British Library,,,,,https://data.bathhacked.org/resource/7cvy-qr5i.json,,,,,,,http://bnb.data.bl.uk/,22aw-9kr4,official
https://data.bathhacked.org/view/n879-kgr2,n879-kgr2,true,true,xx7h-ws64,data.bathhacked.org,datalens,Supermarkets in BANES,Rooftop locations & addresses of BANES supermarkets.,522,09/29/2015 08:53:00 AM +0000,06/09/2015 02:00:00 PM +0000,Economy,,1,Mark Owen,,UK Open Government Licence v3,published,,,GeoLytix LLP,,,,,https://data.bathhacked.org/resource/n879-kgr2.json,,,,,,,http://geolytix.co.uk/geodata/,kii3-un88,official
https://data.bathhacked.org/d/m3uq-7c3h,m3uq-7c3h,true,true,ba2u-vfz5,data.bathhacked.org,chart,What are people borrowing?,Detail of what was lent by libraries in Bath and North East Somerset between April 2012 and January 2014,223,06/28/2014 03:29:00 PM +0000,09/25/2014 07:52:00 AM +0000,Government and Society,library,75,Rose Mortada,,,published,,,Bath and North East Somerset Council,,,,,https://data.bathhacked.org/resource/m3uq-7c3h.json,,January 2014,,,,,,svc8-ezi9,community
https://data.bathhacked.org/view/uecs-yd34,uecs-yd34,true,true,mdqv-v9sv,data.bathhacked.org,datalens,BANES Subset Of Road Safety Data (Location Fixed),Road accidents occurring in BANES since 1996.,350,09/29/2015 09:16:00 AM +0000,06/27/2015 02:29:00 PM +0000,Transport,,0,Mark Owen,,UK Open Government Licence v3,published,,,Department for Transport,,,,,https://data.bathhacked.org/resource/uecs-yd34.json,,,,,,,http://data.gov.uk/dataset/road-accidents-safety-data,kii3-un88,official
https://data.bathhacked.org/view/rt9r-rz8y,rt9r-rz8y,false,true,tqbx-ihbq,data.bathhacked.org,datalens,Bath Foodcycle Supermarket Donations,,10,10/04/2015 04:03:00 PM +0000,10/04/2015 04:01:00 PM +0000,,,0,Leigh Dodds,,,published,,,,,,,,https://data.bathhacked.org/resource/rt9r-rz8y.json,,,,,,,,22aw-9kr4,official
https://data.bathhacked.org/view/j74x-9sap,j74x-9sap,true,true,e46f-mhfs,data.bathhacked.org,datalens,Anti-Social Behaviour Page,Metadata here..,19,12/03/2015 10:46:00 AM +0000,06/30/2019 11:00:00 PM +0000,Government and Society,,0,Rose Mortada,,,published,,,Police UK,,,,,https://data.bathhacked.org/resource/j74x-9sap.json,,,,,,,http://data.police.uk,svc8-ezi9,official
https://data.bathhacked.org/d/8bh5-n4dn,8bh5-n4dn,true,true,6yb4-vian,data.bathhacked.org,map view,Bat Survey 2016 Sites,Site codes and locations for sites used in the dataset Bat Survey 2016 Observations.,130,05/17/2017 07:22:00 PM +0000,04/22/2017 03:30:00 PM +0000,Environment,"environment,bat,bats,bath",47,Leigh Dodds,,UK Open Government Licence v3,published,,,Bath & North East Somerset Council and Clarkson & Woods,Data provided by Bath & North East Somerset Council,,,,https://data.bathhacked.org/resource/8bh5-n4dn.json,,,,,Never,,,22aw-9kr4,official
https://data.bathhacked.org/d/re8p-3b73,re8p-3b73,true,true,fjzm-5zsg,data.bathhacked.org,filter,Air Quality Sensor Locations,,62,07/14/2014 02:16:00 PM +0000,03/15/2016 03:21:00 PM +0000,Environment,,106,Mark Owen,,,published,,,,,,,,https://data.bathhacked.org/resource/re8p-3b73.json,,,,,,,,kii3-un88,official
https://data.bathhacked.org/view/pkr8-i29v,pkr8-i29v,true,true,dw3t-c52c,data.bathhacked.org,datalens,Test 1,,11,11/18/2015 06:58:00 PM +0000,12/03/2015 07:55:00 PM +0000,Government and Society,,0,thomasfletcher,,UK Open Government Licence v3,published,,,,,,,,https://data.bathhacked.org/resource/pkr8-i29v.json,,,,,,,http://www.lottery.culture.gov.uk/AdvancedSearch.aspx,j2nn-m7j9,official
https://data.bathhacked.org/d/etfa-cjgv,etfa-cjgv,true,true,bwdh-35uv,data.bathhacked.org,chart,Count of bat observations by species - Based on Bat Survey 2016 Observations,"Observations of bat calls collected from 10 sites along the river Avon in Bath. The survey was commissioned by Bath & North East Somerset council and the work carried out by Clarkson & Woods Ltd.<br /><br />Recordings have been automatically classified based on sound characteristics. Alternate automatic classifications & manual classifications have also been provided.<br /><br />A list of field descriptions can be found in the dataset Bat Survey 2016 Field Descriptions.<br /><br />Species codes can be found in the dataset Bat Survey 2016 Species.<br /><br />A separate dataset detailing observation site codes & locations can be found in the dataset Bat Survey 2016 Sites.<br /><br />If you would like a copy of this data as a PostgreSQL database, please contact <a href=""mailto:mark@bathhacked.org"" target=""_blank"" rel=""nofollow external"">mark@bathhacked.org</a>.",16,05/17/2017 07:22:00 PM +0000,04/22/2017 03:18:00 PM +0000,Environment,,0,Mark Owen,,UK Open Government Licence v3,published,,,Bath & North East Somerset Council and Clarkson & Woods,,,,,https://data.bathhacked.org/resource/etfa-cjgv.json,,,,,,,,kii3-un88,official
https://data.bathhacked.org/d/2syp-feu5,2syp-feu5,true,true,hqr9-djir,data.bathhacked.org,chart,London Rd AURN NO2 15th March 2016,Air quality data from sensors across B&NES. Measurements collected at 15-60 min intervals. Data acquired from sensors at 1-4 hour intervals.,137,03/20/2016 01:03:00 PM +0000,06/03/2019 07:45:00 AM +0000,Environment,air quality,92,Mark Owen,,,published,,,Bath & North East Somerset Council,,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/2syp-feu5.json,,,https://github.com/BathHacked/documentation/wiki/Bath-Air-Quality-Sensor-Data,UK Open Government Licence V2.0,Real time,,,kii3-un88,official
https://data.bathhacked.org/view/wy4x-3rjs,wy4x-3rjs,true,true,uadz-wtin,data.bathhacked.org,datalens,Bath And North East Somerset Council Election Results 2003-2015,"Candidate details, party and result for elections to wards in Bath and North East Somerset Council, including all-out 4-yearly elections in 2003, 2007, 2011 and 2015 and 2012 by-election.",591,10/21/2015 11:42:00 AM +0000,05/03/2019 06:47:00 PM +0000,Government and Society,,1,Mark Owen,,UK Open Government Licence v3,published,,,Bath and North East Somerset Council,,,,,https://data.bathhacked.org/resource/wy4x-3rjs.json,,,,,,,https://democracy.bathnes.gov.uk/mgManageElectionResults.aspx,kii3-un88,official
https://data.bathhacked.org/d/rffh-gz27,rffh-gz27,true,true,ifh9-xtsp,data.bathhacked.org,filter,House Price Paid Over £2.5M,"The price paid for every house sold in BANES since 1995.

Data is the ""Price Paid Data"" from the land registry, filtered to BANES postcodes (as taken from here: https://data.bathhacked.org/Government-and-Society/Bath-North-East-Somerset-Postcodes/vnes-itp9) with lat/longitude added (also from that dataset).",53,12/22/2015 11:55:00 AM +0000,03/20/2017 12:07:00 AM +0000,Economy,"house price,price paid,land registry,sales,house,pricing,flat,apartment,building,residential",83,Mark Owen,,,published,,,Land Registry,Data produced by Land Registry © Crown copyright 2014.,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/rffh-gz27.json,,,,,,,https://www.gov.uk/about-the-price-paid-data,kii3-un88,official
https://data.bathhacked.org/d/ggsx-3j33,ggsx-3j33,true,true,hee8-tan2,data.bathhacked.org,map view,Bath heritage sites,"List of scheduled monuments found in BANES. Includes name, listing date & location",155,10/10/2015 09:03:00 PM +0000,10/12/2014 01:35:00 PM +0000,Heritage,"heritage,locations,points,geography",91,ajmh4,,,published,,,English Heritage,© English Heritage [year]. Contains Ordnance Survey data © Crown copyright and database right [year] The English Heritage GIS Data contained in this material was obtained on [date].  The most publicly available up to date English Heritage GIS Data can be obtained from http://www.english-heritage.org.uk.,,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf,,https://data.bathhacked.org/resource/ggsx-3j33.json,,,,Ordnance Survey Open Data Licence,On change,See attached terms of use license,http://www.english-heritage.org.uk/professional/protection/process/spatial-data/,h9x7-gff8,community
https://data.bathhacked.org/d/ayzw-jtp3,ayzw-jtp3,false,true,9xnz-88d3,data.bathhacked.org,form,School Spies Reports,,21,02/13/2016 10:51:00 AM +0000,06/17/2016 11:47:00 PM +0000,,,0,Leigh Dodds,,UK Open Government Licence v3,published,,,,,,,,https://data.bathhacked.org/resource/ayzw-jtp3.json,,,,,,,,22aw-9kr4,official
https://data.bathhacked.org/view/am94-w3w4,am94-w3w4,true,true,3jiu-nb4x,data.bathhacked.org,datalens,Bath Weather Data Lens,<div>A collection of visualisations on historic weather data for BANES.<br></div><div><br></div><div><i>Data provided by wunderground.</i><br></div>,473,09/30/2015 07:33:00 PM +0000,10/14/2014 05:57:00 PM +0000,Environment,,24,Keiron,,,published,,,,,,,,https://data.bathhacked.org/resource/am94-w3w4.json,,,,,,,,hhaa-q83b,official
https://data.bathhacked.org/d/482t-pr96,482t-pr96,true,true,bwdh-35uv,data.bathhacked.org,chart,Bat Survey 2016 Recorded Call Durations for Leisler’s Nyctalus leisleri,"Observations of bat calls collected from 10 sites along the river Avon in Bath. The survey was commissioned by Bath & North East Somerset council and the work carried out by Clarkson & Woods Ltd.<br /><br />Recordings have been automatically classified based on sound characteristics. Alternate automatic classifications & manual classifications have also been provided.<br /><br />A list of field descriptions can be found in the dataset Bat Survey 2016 Field Descriptions.<br /><br />Species codes can be found in the dataset Bat Survey 2016 Species.<br /><br />A separate dataset detailing observation site codes & locations can be found in the dataset Bat Survey 2016 Sites.<br /><br />If you would like a copy of this data as a PostgreSQL database, please contact <a href=""mailto:mark@bathhacked.org"" target=""_blank"" rel=""nofollow external"">mark@bathhacked.org</a>.",12,05/17/2017 06:35:00 PM +0000,04/22/2017 03:18:00 PM +0000,Environment,,0,Fizz,,UK Open Government Licence v3,published,,,Bath & North East Somerset Council and Clarkson & Woods,,,,,https://data.bathhacked.org/resource/482t-pr96.json,,,,,,,,9y2g-8xb7,official
https://data.bathhacked.org/view/7nb6-95zi,7nb6-95zi,true,true,ifh9-xtsp,data.bathhacked.org,datalens,House Price Paid Test DataLens,,77,03/05/2016 02:14:00 PM +0000,03/20/2017 12:07:00 AM +0000,Economy,,0,thomasfletcher,,,published,,,Land Registry,,,,,https://data.bathhacked.org/resource/7nb6-95zi.json,,,,,,,https://www.gov.uk/about-the-price-paid-data,j2nn-m7j9,official
https://data.bathhacked.org/d/xkyc-gjd3,xkyc-gjd3,true,true,2pme-edif,data.bathhacked.org,map view,Map to portray pubs in Bath Friday night,"The locations and closing times of a selection of bars & pubs in Bath, as provided by NightCapp.",111,11/02/2014 11:55:00 AM +0000,10/19/2014 04:10:00 PM +0000,Economy,"bars,pubs,restaurants,opening",97,Jade Wicks,,Creative Commons Attribution | Share Alike 3.0 Unported,published,,,Data provided by NightCapp under CC-BY-SA-4,,,http://creativecommons.org/licenses/by-sa/4.0/,,https://data.bathhacked.org/resource/xkyc-gjd3.json,,,,Creative Commons Attribute-ShareAlike (CC-BY-SA),On change,,http://nightcapp.co/,qscj-4nsj,community
https://data.bathhacked.org/d/var6-i374,var6-i374,true,true,cimd-yfzu,data.bathhacked.org,chart,BANES Expenditure Over £500 By Service Area,"In June 2010 the Secretary of State for Communities and Local Government wrote to all councils asking them to publish items of spend over £500.

Bath and North East Somerset Council publishes details of expenditure over £500 in line with this request, and in the interests of openess and transparency in public spending.

This Council will publish data on a montly basis following the closure of accounts for the previous month.",129,10/11/2014 04:24:00 PM +0000,02/05/2018 08:41:00 PM +0000,Government and Society,"finance,money",105,Mark Owen,,,published,,,Bath and North East Somerset Council,Open Government Licence for Public Sector Information.,,,,https://data.bathhacked.org/resource/var6-i374.json,,,,,Monthly,http://www.nationalarchives.gov.uk/doc/open-government-licence/,http://www.bathnes.gov.uk/services/your-council-and-democracy/data-protection-and-freedom-information/transparency/expenditure,kii3-un88,official
https://data.bathhacked.org/d/9yia-9k9i,9yia-9k9i,true,true,ba2u-vfz5,data.bathhacked.org,chart,2013 Total Loans by Library,Detail of what was lent by libraries in Bath and North East Somerset between April 2012 and January 2014,158,06/28/2014 03:25:00 PM +0000,09/25/2014 07:52:00 AM +0000,Government and Society,library,92,Rose Mortada,,,published,,,Bath and North East Somerset Council,,,,,https://data.bathhacked.org/resource/9yia-9k9i.json,,January 2014,,,,,,svc8-ezi9,community
https://data.bathhacked.org/d/uwwx-a3ma,uwwx-a3ma,true,true,dp54-rih2,data.bathhacked.org,chart,School a in 2014 (without non zero values),"This data is provided as an examplar of school energy use data, to allow development of projects ahead of any full release of school energy use data. Energy use values are kWh/30 mins. See attached metadata. THIS DATA IS PROVIDED FOR PERSONAL, NON-COMMERCIAL USE.",152,07/20/2016 07:13:00 PM +0000,02/12/2016 12:19:00 PM +0000,Environment,"energy,schools,gas,electricity",84,Laura James,,,published,,,Philip Haile (Transition Bath),Data provided by Philip Haile (Transition Bath),,,,https://data.bathhacked.org/resource/uwwx-a3ma.json,,,,,,Data is licenced under CC BY-NC (https://creativecommons.org/licenses/by-nc/3.0/),,t4eu-z5p7,community
https://data.bathhacked.org/view/qvwb-zwvx,qvwb-zwvx,true,true,5kbg-2qdk,data.bathhacked.org,datalens,Bath MP Actions In Westminster 1992-,"Parliamentary votes, speeches & written answers involving Bath's MP.

See https://twitter.com/BathAtWM for a feed.",370,10/16/2015 06:15:00 PM +0000,10/16/2015 06:24:00 PM +0000,Government and Society,,2,Mark Owen,,Public Domain,published,,,Public Whip & They Work For You (http://theyworkforyou.com),,,,,https://data.bathhacked.org/resource/qvwb-zwvx.json,,,,,,,http://publicwhip.org.uk,kii3-un88,official
https://data.bathhacked.org/d/x87t-xhfv,x87t-xhfv,false,true,tqbx-ihbq,data.bathhacked.org,chart,Supermarket Donations,,3,10/04/2015 04:13:00 PM +0000,10/04/2015 04:01:00 PM +0000,,,0,Leigh Dodds,,,published,,,,,,,,https://data.bathhacked.org/resource/x87t-xhfv.json,,,,,,,,22aw-9kr4,official
https://data.bathhacked.org/d/t6cj-wxvw,t6cj-wxvw,true,true,x29s-cczc,data.bathhacked.org,chart,Max car park occupancy per day,"Shows the trend of occupancy of BANES car parks, with data updated every 5 minutes.  Includes full up-to-date data.",188,11/01/2014 04:29:00 PM +0000,07/17/2019 03:15:00 PM +0000,Government and Society,,58,Richard Speigal,,,published,,,Bath and North East Somerset Council,,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/t6cj-wxvw.json,,,,UK Open Government Licence V2.0,Other,,,3h94-3tka,official
https://data.bathhacked.org/d/kdd9-j2ta,kdd9-j2ta,true,true,xx7h-ws64,data.bathhacked.org,map view,Map of BANES Supermarkets,Rooftop locations & addresses of BANES supermarkets.,163,06/09/2015 02:03:00 PM +0000,06/09/2015 02:00:00 PM +0000,Economy,"geo,economy,supermarket",89,Mark Owen,,UK Open Government Licence v3,published,,,GeoLytix LLP,Supermarket Locations © GeoLytix copyright and database right 2014 Contains Ordnance Survey data © Crown copyright and database right 2014 Contains Royal Mail data © Royal Mail copyright and database right 2014 Contains National Statistics data © Crown copyright and database right 2014,,,,https://data.bathhacked.org/resource/kdd9-j2ta.json,,,,,On change,See attached PDF for licencing terms,http://geolytix.co.uk/geodata/,kii3-un88,official
https://data.bathhacked.org/d/pbf9-mb79,pbf9-mb79,true,true,ye7w-chnd,data.bathhacked.org,gis map,Schools in the area,"Location of Primary, Secondary and Special Schools",134,07/09/2016 03:33:00 PM +0000,08/22/2016 08:22:00 PM +0000,Education,"schools,poi",0,Sarb,,,published,,,Bath and North East Somerset,"Contains information released by permission of Bath and North East Somerset Council, licensed under the Open Government Licence v2.0",,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/pbf9-mb79.json,,,,UK Open Government Licence V2.0,On change,,http://www.bathnes.gov.uk/services/schools-colleges-and-learning/find-school,9cdz-e8hz,community
https://data.bathhacked.org/d/ad7c-4v4e,ad7c-4v4e,true,true,pt6r-rckg,data.bathhacked.org,map view,GP Surgeries in Bath and North East Somerset,"Name, Postcode, Latitude, Longitude and phone number for GP Surgeries",127,06/28/2014 04:20:00 PM +0000,06/28/2014 04:15:00 PM +0000,Health,gp surgeries,113,Rose Mortada,,,published,,,Bath and North East Somerset Council,,Bath and North East Somerset Council,,,https://data.bathhacked.org/resource/ad7c-4v4e.json,,,,,,,,svc8-ezi9,community
https://data.bathhacked.org/d/7tjm-ptgs,7tjm-ptgs,true,true,dp54-rih2,data.bathhacked.org,chart,School A energy post 2014,"This data is provided as an examplar of school energy use data, to allow development of projects ahead of any full release of school energy use data. Energy use values are kWh/30 mins. See attached metadata. THIS DATA IS PROVIDED FOR PERSONAL, NON-COMMERCIAL USE.",408,07/20/2016 07:06:00 PM +0000,02/12/2016 12:19:00 PM +0000,Environment,"energy,schools,gas,electricity",93,Laura James,,,published,,,Philip Haile (Transition Bath),Data provided by Philip Haile (Transition Bath),,,,https://data.bathhacked.org/resource/7tjm-ptgs.json,,,,,,Data is licenced under CC BY-NC (https://creativecommons.org/licenses/by-nc/3.0/),,t4eu-z5p7,community
https://data.bathhacked.org/view/afkf-jhz7,afkf-jhz7,true,true,jyts-yrn2,data.bathhacked.org,datalens,DL #!,,52,11/14/2016 07:32:00 PM +0000,10/22/2014 09:18:00 PM +0000,Education,,0,Nathalie Kaligirwa,,,published,,,Bath & North East Somerset Council,,,,,https://data.bathhacked.org/resource/afkf-jhz7.json,,,,,,,http://www.bathnes.gov.uk/services/schools-colleges-and-learning/admissions-schools,u9m2-g8md,official
https://data.bathhacked.org/view/uptg-wu5w,uptg-wu5w,true,true,g4jv-m48e,data.bathhacked.org,datalens,BANES Members' Allowance Payments 2008-,"Local Authorities Members' Allowances (England) Regulations, 2003 require the Council to publish details of the actual allowances paid to its elected Councillors and Co-opted Members of Council Committees and Sub-Committees each financial year.",352,10/21/2015 12:11:00 PM +0000,11/01/2014 12:43:00 PM +0000,Government and Society,,1,Mark Owen,,,published,,,Bath & North East Somerset Council,,,,,https://data.bathhacked.org/resource/uptg-wu5w.json,,,,,,,http://www.bathnes.gov.uk/services/your-council-and-democracy/councillors-and-how-council-works/councillors-allowances-20121-6,kii3-un88,official
https://data.bathhacked.org/d/nied-i9m3,nied-i9m3,true,true,ifh9-xtsp,data.bathhacked.org,map view,Bath Property prices heat-map,"The price paid for every house sold in BANES since 1995.

Data is the ""Price Paid Data"" from the land registry, filtered to BANES postcodes (as taken from here: https://data.bathhacked.org/Government-and-Society/Bath-North-East-Somerset-Postcodes/vnes-itp9) with lat/longitude added (also from that dataset).",472,07/09/2016 03:28:00 PM +0000,03/20/2017 12:07:00 AM +0000,Economy,"house price,price paid,land registry,sales,house,pricing,flat,apartment,building,residential",59,Sarb,,,published,,,Land Registry,Data produced by Land Registry © Crown copyright 2014.,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/nied-i9m3.json,,,,,,,https://www.gov.uk/about-the-price-paid-data,9cdz-e8hz,community
https://data.bathhacked.org/d/b3gn-y9s7,b3gn-y9s7,true,true,bwdh-35uv,data.bathhacked.org,chart,Bat Survey 2016 Recorded Call Durations for Nathusius pipistrelle Pipistrellus nathusii,"Observations of bat calls collected from 10 sites along the river Avon in Bath. The survey was commissioned by Bath & North East Somerset council and the work carried out by Clarkson & Woods Ltd.<br /><br />Recordings have been automatically classified based on sound characteristics. Alternate automatic classifications & manual classifications have also been provided.<br /><br />A list of field descriptions can be found in the dataset Bat Survey 2016 Field Descriptions.<br /><br />Species codes can be found in the dataset Bat Survey 2016 Species.<br /><br />A separate dataset detailing observation site codes & locations can be found in the dataset Bat Survey 2016 Sites.<br /><br />If you would like a copy of this data as a PostgreSQL database, please contact <a href=""mailto:mark@bathhacked.org"" target=""_blank"" rel=""nofollow external"">mark@bathhacked.org</a>.",14,05/17/2017 06:48:00 PM +0000,04/22/2017 03:18:00 PM +0000,Environment,,0,Fizz,,UK Open Government Licence v3,published,,,Bath & North East Somerset Council and Clarkson & Woods,,,,,https://data.bathhacked.org/resource/b3gn-y9s7.json,,,,,,,,9y2g-8xb7,official
https://data.bathhacked.org/d/phr3-t3x3,phr3-t3x3,true,true,5vmi-p7de,data.bathhacked.org,chart,Books published annually in Bath,"This dataset is an extract from the British National Bibliography (BNB) and contains a list of books published in Bath. Each row of the dataset provide the name, isbn and author name for a published book along with its unique BNB identifier. The same work might appear on multiple rows because it has been published multiple times under different ISBNs or has multiple authors. Note that in some cases these books may have been first published in other locations, so this isn't necessarily the first printing.",106,11/01/2014 03:41:00 PM +0000,10/12/2014 03:50:00 PM +0000,Heritage,books,100,Richard Speigal,,Public Domain,published,,,British Library,,,http://creativecommons.org/publicdomain/zero/1.0/,,https://data.bathhacked.org/resource/phr3-t3x3.json,https://certificates.theodi.org/datasets/1063/certificates/14763,,,CC0 Public Domain Dedication,On change,,http://bnb.data.bl.uk/,3h94-3tka,official
https://data.bathhacked.org/d/wcqf-j8n8,wcqf-j8n8,true,true,e46f-mhfs,data.bathhacked.org,map view,Crimes During 2014,"Updated monthly or quarterly, depending when data.police.uk publish the data.",124,05/14/2015 04:02:00 PM +0000,06/30/2019 11:00:00 PM +0000,Government and Society,"police,crime",119,Rose Mortada,,,published,,,Police UK,,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/wcqf-j8n8.json,,December 2010,,Open Government License V2.0,Monthly,,http://data.police.uk,svc8-ezi9,community
https://data.bathhacked.org/d/7w7r-awxx,7w7r-awxx,true,true,tgc7-2htd,data.bathhacked.org,filter,Food Hygiene Ratings,Data published by BANES under the Food Standards Agency Rating scheme.,233,02/13/2016 05:34:00 PM +0000,07/17/2019 03:00:00 PM +0000,Health,"food,hygiene,location",144,mdyoungman,,,published,,,Food Standards Agency,Contains public sector information licensed under the Open Government Licence,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/7w7r-awxx.json,,,,UK Open Government Licence V2.0,,,http://ratings.food.gov.uk/open-data/en-GB,v4jb-bhbe,community
https://data.bathhacked.org/d/h3zz-i5ps,h3zz-i5ps,false,true,ykv7-xeev,data.bathhacked.org,chart,Simple Air Chart,,11,08/08/2014 08:26:00 AM +0000,12/31/2018 10:44:00 PM +0000,Environment,air quality,0,Toby Jackson,,,published,,,,,,,,https://data.bathhacked.org/resource/h3zz-i5ps.json,,,,,Daily,,,tnwz-gh9e,official
https://data.bathhacked.org/view/8ay5-2nmk,8ay5-2nmk,true,true,hqr9-djir,data.bathhacked.org,datalens,"""Live"" Air Quality Sensor Data",Air quality data from sensors across B&NES. Measurements collected at 15-60 min intervals. Data acquired from sensors at 1-4 hour intervals.,888,10/21/2015 12:41:00 PM +0000,06/03/2019 07:45:00 AM +0000,Environment,,0,Mark Owen,,,published,,,Bath & North East Somerset Council,,,,,https://data.bathhacked.org/resource/8ay5-2nmk.json,,,,,,,,kii3-un88,official
https://data.bathhacked.org/view/2izg-cbp8,2izg-cbp8,true,true,bwdh-35uv,data.bathhacked.org,datalens,Bat Survey 2016 Observations,,239,05/17/2017 07:27:00 PM +0000,04/22/2017 03:18:00 PM +0000,Environment,,0,Mark Owen,,UK Open Government Licence v3,published,,,Bath & North East Somerset Council and Clarkson & Woods,,,,,https://data.bathhacked.org/resource/2izg-cbp8.json,,,,,,,,kii3-un88,official
