Ref,Kind,Type,Status,ReceivedDate,ClosedDate,ReceivedHow,ReceivedWhere,Location,Latitude,Longitude,Ward,Lower Layer Super Output Areas (LSOA),Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary
2626701e1d2480b9f8557473410acdaf,General Request,Accumulations (including refuse & litter,Closed,03/07/2015 08:53:00 AM,06/07/2015 12:00:00 AM,Telephone,,"(51.37562400777703, -2.3793825279313396)",51.375624007777027,-2.37938252793134,31,63,349,14,1
263347a15bd88f26fa1c0fa5808e2ab1,General Request,Accumulations (including refuse & litter,Closed,26/01/2018 12:46:00 PM,26/01/2018 12:00:00 AM,Electronic Mail,In office,"(51.285384311331185, -2.492094651404733)",51.285384311331185,-2.492094651404733,25,14,303,27,1
2664f3da1bba537f8b6e62b2fcf039c2,General Request,Bonfires,Closed,27/02/2018 10:25:00 AM,03/04/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.31682424246539, -2.456711665180213)",51.316824242465387,-2.456711665180213,9,28,63,22,1
268b5665199f44550130daed8ec09253,Noise Request,Noise complaint,Closed,11/05/2015 10:23:00 AM,02/07/2015 12:00:00 AM,Telephone,In office,"(51.38309422099319, -2.368867970304524)",51.383094220993193,-2.368867970304524,34,115,210,9,1
269e13b49db7bde527fa88e48b6c8c54,Noise Request,Noise complaint,Closed,19/01/2017 01:42:00 PM,19/01/2017 12:00:00 AM,Officer/Member of staff,In office,"(51.39117141502231, -2.3961428264558027)",51.391171415022313,-2.396142826455803,29,18,314,8,1
26aa3acd8f93fe004cd68956b25da1a8,Noise Request,Noise complaint,Closed,12/06/2018 11:46:00 AM,14/08/2018 12:00:00 AM,Telephone,In office,"(51.3323410148425, -2.478067498175706)",51.332341014842498,-2.478067498175706,14,88,463,16,1
26b7ddadbe9da5137fa12c5c550b2503,General Request,Odour/Fumes,Closed,22/11/2016 01:27:00 PM,13/12/2016 12:00:00 AM,Neighbour,In office,"(51.39532627513002, -2.3903982172295777)",51.395326275130017,-2.390398217229578,20,108,549,5,1
26bfe4015c48944b926a9c10cccbe4e6,Noise Request,Noise complaint,Closed,18/10/2018 01:07:00 PM,16/11/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.39913563646994, -2.302110222011326)",51.399135636469943,-2.302110222011326,1,24,46,10,1
26cdf841fc3c5fbf82df9128f1ab88d9,General Request,Rat Complaint,Closed,02/05/2019 01:00:00 PM,14/05/2019 12:00:00 AM,Telephone,Normal Office Hours,"(51.41815472872526, -2.503960126844978)",51.418154728725263,-2.503960126844978,24,49,171,1,1
26eac35d74266486b653c7e6f4dc5ec8,Noise Request,Noise complaint,Closed,12/09/2018 01:00:00 PM,12/09/2018 12:00:00 AM,Noise Mobile App,In office,"(51.38807446283818, -2.352139844858234)",51.388074462838183,-2.352139844858234,36,96,499,6,1
26fc76dae356281b387e9ee05a326f1c,General Request,Accumulations (including refuse & litter,Closed,31/07/2015 01:46:00 PM,28/08/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.2917694512501, -2.455327098204621)",51.291769451250097,-2.455327098204621,26,99,521,26,1
27006e90748e619df53c6a7c8283dc13,Noise Request,Noise complaint,Closed,23/01/2017 03:18:00 PM,24/01/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.38713282979879, -2.356676779663139)",51.387132829798787,-2.356676779663139,35,20,16,7,1
271c8de20028e975faec78bd44fbb546,Noise Request,Noise complaint,Closed,06/02/2015 02:01:00 PM,09/02/2015 12:00:00 AM,Electronic Mail,,"(51.39117141502231, -2.3961428264558027)",51.391171415022313,-2.396142826455803,29,18,314,8,1
273a45b9fcedfa98abb9c6b7923607d4,Noise Request,Noise complaint,Closed,20/03/2015 01:38:00 PM,15/04/2015 12:00:00 AM,Telephone,,"(51.40504486976572, -2.29791061713856)",51.405044869765717,-2.29791061713856,1,26,43,10,1
273c216fd97cea0d6616794d54f030ef,General Request,Accumulations (including refuse & litter,Closed,31/08/2016 12:48:00 PM,08/09/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.28616777563827, -2.4651166966317546)",51.286167775638269,-2.465116696631755,26,97,511,26,1
274cab4c6c9055ef23aa36ac7351ae6d,General Request,Light pollution,Closed,29/12/2015 09:34:00 AM,07/01/2016 12:00:00 AM,Telephone,In office,"(51.35725718114965, -2.372107513265017)",51.357257181149649,-2.372107513265017,18,4,263,17,1
0f8bfd28c84a4de55003adb1fa0f6546,Noise Request,Noise complaint,Closed,25/06/2018 01:14:00 PM,02/07/2018 12:00:00 AM,Telephone,In office,"(51.387255786632664, -2.3657648375367217)",51.387255786632664,-2.365764837536722,35,22,20,7,1
274ec3b643eecd497208e28a4351ad32,Noise Request,Noise complaint,Closed,14/04/2015 06:55:00 PM,22/04/2015 12:00:00 AM,Telephone,Out of hours service,"(51.35563676227875, -2.3779013385263066)",51.355636762278749,-2.377901338526307,30,60,332,19,1
277480e54c621f894680467978e30ffa,Noise Request,Noise complaint,Closed,03/10/2018 01:22:00 PM,29/10/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.38139400627959, -2.359616248556757)",51.381394006279592,-2.359616248556757,35,20,11,7,1
27aa344be10e5ce943faa989fdceb02e,General Request,Drainage Complaint,Closed,12/07/2019 09:59:00 AM,13/10/2019 12:00:00 AM,Telephone,In office,"(51.40110096411894, -2.3310215991615926)",51.401100964118939,-2.331021599161593,23,58,216,4,1
27ce8f5b959701fda7e881cd0feff056,Noise Request,Noise complaint,Closed,14/12/2018 12:28:00 PM,09/01/2019 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.37757632533396, -2.3792579085443633)",51.377576325333962,-2.379257908544363,31,63,346,14,1
27ea52294fdba74bb6d9f2eca8ba06d3,Noise Request,Noise complaint,Closed,17/09/2018 09:15:00 AM,18/09/2018 12:00:00 AM,Electronic Mail,,"(51.38557475246901, -2.3512478606530935)",51.385574752469012,-2.351247860653094,22,30,74,12,1
2805b9039b4b114dfbde4e34a751b0cf,Noise Request,Noise complaint,Closed,04/01/2016 02:22:00 PM,13/01/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.40425874764984, -2.4603885724230894)",51.404258747649841,-2.460388572423089,17,80,429,16,1
28106c1f6d6cf2806062d248006fad6d,Noise Request,Noise complaint,Under Investigation,11/11/2019 09:13:00 AM,,Telephone,Normal Office Hours,"(51.28919313046618, -2.4380763234861043)",51.289193130466181,-2.438076323486104,12,79,417,24,1
28176017cb9c682906a69b2840abc78c,Noise Request,Noise complaint,Closed,20/09/2016 09:30:00 AM,24/10/2016 12:00:00 AM,Letter,Normal Office Hours,"(51.38131800678713, -2.3651985853211817)",51.381318006787133,-2.365198585321182,34,55,,9,1
283e132e794699a2711e148d00c3efde,Noise Request,Noise complaint,Closed,15/06/2017 08:47:00 AM,15/06/2017 12:00:00 AM,Electronic Mail,Out of hours service,"(51.383654541754574, -2.356294403916664)",51.383654541754574,-2.356294403916664,35,20,11,7,1
28acecf4ffe39a6efdd2b6d9567778a3,Noise Request,Noise complaint,Closed,24/09/2018 11:53:00 AM,22/10/2018 12:00:00 AM,Emergency/Out of Hours,Out of hours service,"(51.39809226313488, -2.396476360072172)",51.398092263134878,-2.396476360072172,20,108,543,5,1
291e3986b1b6c05aa0179775b3b81795,Noise Request,Noise complaint,Closed,31/10/2016 12:24:00 PM,31/10/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.38001029672253, -2.3501639822553537)",51.380010296722531,-2.350163982255354,33,111,562,12,1
27b30fd57a29a7ed89d2d588f0bbf2f4,Noise Request,Noise complaint,Closed,19/10/2018 12:01:00 PM,30/10/2018 12:00:00 AM,Telephone,,"(51.39922655972776, -2.3702143491358605)",51.399226559727758,-2.37021434913586,21,1,235,7,1
29512096bd60ffb5a1a6ed024a551af6,Noise Request,Noise complaint,Closed,10/05/2017 04:51:00 PM,16/05/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.38867901933398, -2.3655426861895874)",51.388679019333978,-2.365542686189587,34,115,199,9,1
29570d3b14e981878e1e6986ce3d4a11,Noise Request,Noise complaint,Closed,21/05/2015 04:17:00 PM,21/05/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.3820318246127, -2.365382161373874)",51.382031824612703,-2.365382161373874,34,55,194,9,1
296718d223a47e3d0ccf341d118efce9,General Request,Accumulations (including refuse & litter,Closed,28/01/2019 02:44:00 PM,27/02/2019 12:00:00 AM,Telephone,Normal Office Hours,"(51.37548255955923, -2.3892009455148098)",51.375482559559231,-2.38920094551481,27,85,449,15,1
29829912c2f06a8b7dc30029b8dd7ddf,Noise Request,Noise complaint,Closed,26/03/2018 01:37:00 PM,25/04/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.40913833157027, -2.512111392688686)",51.409138331570269,-2.512111392688686,24,48,170,1,1
298adf9e11bfe13b9ad9622e4ae52ae0,Noise Request,Noise complaint,Closed,27/03/2017 10:36:00 AM,27/03/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.362384116697605, -2.35910543073668)",51.362384116697605,-2.35910543073668,19,39,112,18,1
29ed9cfdb4c50425a5d18ecb06ecc70c,General Request,Bonfires,Closed,27/11/2015 09:38:00 AM,21/12/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.388408445364504, -2.439797085287391)",51.388408445364504,-2.439797085287391,8,41,125,16,1
29f7f4facd1131b5b7db04ff84f47029,General Request,Accumulations (including refuse & litter,Closed,10/03/2015 11:57:00 AM,09/04/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.40795658579926, -2.507720641144508)",51.407956585799262,-2.507720641144508,37,53,190,2,1
29fb34aff00fa0c352df81c50e5eea7e,Noise Request,Noise complaint,Closed,04/06/2018 09:49:00 AM,08/06/2018 12:00:00 AM,Telephone,In office,"(51.38082033289697, -2.357267746421959)",51.380820332896967,-2.357267746421959,35,21,,7,1
2a0d6d8eb205bf52ad82dd8a208e82e7,Noise Request,,Closed,20/06/2016 10:13:00 AM,22/07/2016 12:00:00 AM,Officer/Member of staff,,"(51.360661584572696, -2.358827424089924)",51.360661584572696,-2.358827424089924,19,36,120,18,1
2a2d75addecb272edafe53f6557acb35,General Request,Bonfires,Closed,18/09/2018 12:13:00 PM,26/11/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.40684389587556, -2.5611654235593337)",51.406843895875561,-2.561165423559334,7,75,402,20,1
2a9236be2254071fabe9cab172f0bd26,General Request,Accumulations (including refuse & litter,Closed,15/07/2019 02:59:00 PM,02/09/2019 12:00:00 AM,Telephone,Normal Office Hours,"(51.28678748372124, -2.481210118249232)",51.286787483721241,-2.481210118249232,11,11,291,25,1
2aad623ac336005c01bbbb50b04e8481,Noise Request,,Closed,07/06/2018 11:58:00 AM,04/07/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.40608922216622, -2.484133909746716)",51.406089222166223,-2.484133909746716,16,47,144,3,1
2ab8d7448e61ec4c4f02b8f6c1dd00aa,General Request,Rat Complaint,Closed,28/06/2016 08:09:00 AM,04/07/2016 12:00:00 AM,Neighbour,,"(51.30206529217132, -2.5008355606836723)",51.302065292171321,-2.500835560683672,13,67,371,23,1
2abef4a1d7eccc13d9d636fcca169c70,Noise Request,Noise complaint,Closed,11/11/2016 03:18:00 PM,14/11/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.38258091621928, -2.3606878966459957)",51.382580916219283,-2.360687896645996,35,20,11,7,1
2acc1948a02f84f1d6e2f2d898996e8d,Noise Request,,Closed,29/09/2016 04:21:00 PM,30/09/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.30189639263554, -2.498244485266816)",51.301896392635541,-2.498244485266816,13,67,369,23,1
2af3914d035b9cb612f8f57ad35b281f,Noise Request,Noise complaint,Closed,20/02/2018 11:49:00 AM,20/02/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.38313536429413, -2.3594200415617363)",51.383135364294127,-2.359420041561736,35,20,11,7,1
2b2106f3abeb3a01d9fdb45653a3d054,Noise Request,Noise complaint,Closed,19/07/2018 12:29:00 PM,21/08/2018 12:00:00 AM,Telephone,In office,"(51.366982917386466, -2.385164698921338)",51.366982917386466,-2.385164698921338,31,66,345,14,1
2b235daac273b1e6f2ba4c041fa2557b,Noise Request,Noise complaint,Closed,14/09/2016 04:04:00 PM,15/09/2016 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.38595158600117, -2.364056484034534)",51.38595158600117,-2.364056484034534,35,22,21,7,1
27d154a682e1b9cf07c8d44d2354cc5f,General Request,Accumulations (including refuse & litter,Closed,23/10/2019 04:40:00 PM,28/10/2019 12:00:00 AM,Referral - FSA,Normal Office Hours,"(51.38065252029827, -2.3514892902918176)",51.38065252029827,-2.351489290291818,33,111,562,12,1
2b3090308f7e6d8ccd382de2b586afdb,Noise Request,Noise complaint,Closed,14/10/2019 11:24:00 AM,07/11/2019 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.37562400777703, -2.3793825279313396)",51.375624007777027,-2.37938252793134,31,63,349,14,1
2b37efd162c2b4884dff5e78f6ad8dbd,Noise Request,Noise complaint,Closed,18/02/2017 05:01:00 AM,01/03/2017 12:00:00 AM,Telephone,Out of hours service,"(51.37130267511969, -2.3895927002713067)",51.371302675119694,-2.389592700271307,27,85,441,15,1
2b67b41da2638912d8e45b882494b37d,Noise Request,Noise complaint,Closed,10/07/2015 03:28:00 PM,10/07/2015 12:00:00 AM,,Normal Office Hours,"(51.38139400627959, -2.359616248556757)",51.381394006279592,-2.359616248556757,35,20,11,7,1
2b7576d0cc19490bd6defe3cd0001937,General Request,Bonfires,Closed,25/06/2018 11:04:00 AM,12/07/2018 12:00:00 AM,Telephone,In office,"(51.32158673420087, -2.532149642193948)",51.321586734200871,-2.532149642193948,5,34,97,20,1
2b7870501ce8bb77f667124b058fe578,General Request,Bonfires,Closed,15/08/2017 10:32:00 AM,11/09/2017 12:00:00 AM,Face To Face,Normal Office Hours,"(51.35293351498753, -2.364161218172328)",51.352933514987527,-2.364161218172328,10,113,59,10,1
2b88a685ed35c72d4a92977bf9d92f56,Noise Request,Noise complaint,Closed,28/11/2016 02:44:00 PM,30/11/2016 12:00:00 AM,Telephone,,"(51.38160534806808, -2.359924947520405)",51.381605348068078,-2.359924947520405,35,20,10,7,1
2ba1412501309f7301d8fe5bfe476744,Noise Request,Noise complaint,Closed,17/02/2017 11:23:00 AM,17/02/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.37566653043097, -2.3997948651543775)",51.375666530430969,-2.399794865154378,28,89,472,11,1
2bc20f43640a4baa714f1bb0d2b726d6,Noise Request,Noise complaint,Closed,01/04/2019 09:14:00 AM,24/04/2019 12:00:00 AM,Emergency/Out of Hours,Out of hours service,"(51.362197605582715, -2.358602106931944)",51.362197605582715,-2.358602106931944,19,39,115,18,1
2bc24a94b7779f9846d58f94c9d27040,General Request,Drainage Complaint,Closed,09/01/2015 09:41:00 AM,09/01/2015 12:00:00 AM,Officer/Member of staff,,"(51.37563428257581, -2.353177905488313)",51.37563428257581,-2.353177905488313,33,111,573,12,1
2bd58304294957eee405232e3b28cef3,Noise Request,Noise complaint,Closed,15/06/2015 08:05:00 AM,15/06/2015 12:00:00 AM,Emergency/Out of Hours,,"(51.2842844073896, -2.4901453749863176)",51.284284407389599,-2.490145374986318,25,13,304,27,1
2bde7b5b8bce587ff344417cb4f22f2e,Noise Request,Noise complaint,Closed,03/07/2017 10:26:00 AM,30/08/2017 12:00:00 AM,Telephone,In office,"(51.37497622806803, -2.375533513310722)",51.374976228068029,-2.375533513310722,31,64,352,14,1
2be4115f65b56e35427f3b1ab9bc94b1,General Request,Accumulations (including refuse & litter,Closed,25/05/2016 11:28:00 AM,26/05/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.28558869654582, -2.4585222020166455)",51.285588696545823,-2.458522202016646,26,99,512,26,1
2be8cde1112ca9ba775cec06f85c002e,General Request,Nuisance (excluding noise & pollution),Closed,02/02/2016 11:47:00 AM,02/02/2016 12:00:00 AM,Telephone,In office,"(51.36914493656885, -2.3516671537792297)",51.369144936568851,-2.35166715377923,33,110,575,12,1
2bf4ec591a10b4d9ac7d1874aa7ff71a,Noise Request,Noise complaint,Closed,03/02/2015 10:37:00 PM,02/03/2015 12:00:00 AM,Telephone,Out of hours service,"(51.3787461579594, -2.396808480852792)",51.378746157959398,-2.396808480852792,28,92,479,11,1
2bf7f625b29df564f3bcd2899f2e6376,General Request,Rat Complaint,Closed,09/05/2018 02:42:00 PM,07/06/2018 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.30036154815119, -2.4983390901300244)",51.300361548151187,-2.498339090130024,13,67,373,23,1
2c4285688b52a78dffc2b3993dfc4ef7,General Request,Rat Complaint,Closed,20/03/2018 02:41:00 PM,11/04/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.3422388783914, -2.4823165047611035)",51.342238878391399,-2.482316504761104,8,40,127,16,1
2c4b8b161ddec7b372bdcf4172472ba6,Noise Request,Noise complaint,Closed,13/07/2016 03:58:00 PM,18/07/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.3809123159057, -2.3589196568389235)",51.380912315905697,-2.358919656838924,35,20,12,7,1
2c4f642fca10c29be143405b547cdcfc,General Request,Light pollution,Closed,22/02/2017 11:51:00 AM,28/03/2017 12:00:00 AM,Neighbour,In office,"(51.38103210115552, -2.388038516564081)",51.381032101155519,-2.388038516564081,32,103,578,13,1
2c525be9a171d3f4fa35760bcadf1d92,General Request,Rat Complaint,Closed,31/08/2016 11:22:00 AM,03/10/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.373632714838195, -2.400427137118544)",51.373632714838195,-2.400427137118544,27,86,452,15,1
2c597c343d65d202c39ba53558f82127,Noise Request,,Closed,14/02/2017 04:04:00 PM,09/05/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.362384116697605, -2.35910543073668)",51.362384116697605,-2.35910543073668,19,39,112,18,1
2c59aabe06e1e545f320983d885d8097,General Request,Rat Complaint,Closed,02/08/2017 11:15:00 AM,02/08/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.36142836053944, -2.3482463197010226)",51.361428360539442,-2.348246319701023,19,38,107,18,1
2c8806666f2511328ac51a831a2d4bbb,General Request,Rat Complaint,Closed,16/11/2015 04:26:00 PM,20/11/2015 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.38298979370172, -2.3589140279632597)",51.382989793701718,-2.35891402796326,35,20,11,7,1
2c8935f32996adfaee50011827d7650d,Noise Request,Noise complaint,Closed,02/07/2016 02:00:00 PM,05/07/2016 12:00:00 AM,Electronic Mail,Out of hours service,"(51.389145608736, -2.3760908850252127)",51.389145608736001,-2.376090885025213,21,1,238,7,1
2c8e47c44c37906feb984ce31b9c15c9,Noise Request,Noise complaint,Closed,21/09/2015 06:53:00 AM,28/09/2015 12:00:00 AM,Noise Mobile App,In office,"(51.38966405762287, -2.3540592707132193)",51.389664057622873,-2.354059270713219,36,96,498,6,1
2cc84317894506eb3cea26347e865981,General Request,Rat Complaint,Closed,21/08/2018 09:52:00 AM,30/08/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.29536471629251, -2.442294937819985)",51.295364716292511,-2.442294937819985,12,77,411,24,1
2cd3dd5b9b54a6117dbbf705af70b087,General Request,Odour/Fumes,Closed,06/09/2017 12:57:00 PM,19/09/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.322807212048744, -2.435502298859699)",51.322807212048744,-2.435502298859699,15,71,389,22,1
2cdc2756582a3a72094afab2006975d5,General Request,Bonfires,Closed,19/11/2018 09:40:00 AM,11/02/2019 12:00:00 AM,Emergency/Out of Hours,,"(51.37421912168629, -2.3512923121365334)",51.374219121686288,-2.351292312136533,33,111,573,12,1
2cdf5f1d5c16071f0969e44ea4d50745,Noise Request,Noise complaint,Closed,03/05/2015 07:04:00 AM,29/05/2015 12:00:00 AM,Telephone,Out of hours service,"(51.2798653428156, -2.4959935439107404)",51.279865342815597,-2.49599354391074,25,14,293,27,1
2d10e369c73635952e1ccbc786c2d7c7,General Request,Accumulations (including refuse & litter,Closed,25/06/2015 01:50:00 PM,01/07/2015 12:00:00 AM,Telephone,On site,"(51.36035306586089, -2.3798688766177025)",51.360353065860892,-2.379868876617702,30,19,330,19,1
2d10f908a91fa93463fce6ce583338bb,Noise Request,Noise complaint,Closed,20/01/2017 11:49:00 AM,15/02/2017 12:00:00 AM,Neighbour,In office,"(51.40239147055417, -2.554287700882862)",51.402391470554171,-2.554287700882862,7,75,404,20,1
2d1fc201cd212b4566a37352234b6793,General Request,Drainage Complaint,Closed,23/07/2015 01:57:00 PM,30/07/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.28574863451434, -2.4820723367377737)",51.285748634514341,-2.482072336737774,11,11,291,25,1
2d38ce46fb61f3570ca74fe2de3fee36,Noise Request,,Closed,30/10/2018 01:57:00 PM,21/11/2018 12:00:00 AM,Telephone,In office,"(51.27513617242835, -2.4761936072789736)",51.275136172428347,-2.476193607278974,,,,,
2d4d85d004b530444e0d1b4d52e1aab6,Noise Request,Noise complaint,Closed,07/02/2019 04:09:00 PM,07/02/2019 12:00:00 AM,Telephone,,"(51.39117141502231, -2.3961428264558027)",51.391171415022313,-2.396142826455803,29,18,314,8,1
2d554ac6cc526e897665b6b4493e138a,General Request,Rat Complaint,Closed,28/08/2019 11:07:00 AM,08/10/2019 12:00:00 AM,Telephone,,"(51.30873120186864, -2.4941151941737467)",51.308731201868639,-2.494115194173747,13,69,361,23,1
2d73862e5db99559e04ec2edbbaa7083,General Request,Accumulations (including refuse & litter,Closed,07/04/2016 04:52:00 PM,12/04/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.362769723868276, -2.361769300366907)",51.362769723868276,-2.361769300366907,19,39,111,18,1
2e2fa9018e995ce8cf0794c8e2102386,Noise Request,Noise complaint,Closed,14/10/2019 08:34:00 AM,23/10/2019 12:00:00 AM,Emergency/Out of Hours,Normal Office Hours,"(51.38671508663766, -2.397880309537497)",51.386715086637658,-2.397880309537497,29,17,317,8,1
2ed8f1686ca5d75447e93778e996a99e,General Request,Rat Complaint,Closed,16/05/2017 03:46:00 PM,09/06/2017 12:00:00 AM,Officer/Member of staff,Normal Office Hours,"(51.38703760891216, -2.360048092800477)",51.387037608912159,-2.360048092800477,35,22,17,7,1
0717f225d56100892912fa1948e5c9c7,General Request,Nuisance (excluding noise & pollution),Closed,17/08/2018 09:09:00 AM,17/08/2018 12:00:00 AM,Telephone,,"(51.305943047239005, -2.4613103761486927)",51.305943047239005,-2.461310376148693,13,69,581,23,1
09c13681b446494f29810a033713dd84,General Request,Light pollution,Closed,19/10/2018 11:17:00 AM,19/11/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.399928745928705, -2.3921129237375554)",51.399928745928705,-2.392112923737555,20,106,553,5,1
2eef505ae174db7fe93703c1fae3a1fa,Noise Request,,Closed,26/06/2018 11:30:00 AM,18/07/2018 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.39881399204633, -2.2996084831595116)",51.398813992046328,-2.299608483159512,1,24,45,10,1
0323312b01b4ffa1d02068b59512627e,Noise Request,Noise complaint,Closed,30/08/2017 01:22:00 PM,25/09/2017 12:00:00 AM,Electronic Mail,In office,"(51.37801254455146, -2.3822552191136257)",51.37801254455146,-2.382255219113626,32,103,528,13,1
2efd02891ea71223ba7504dfdc7817c0,Noise Request,Noise complaint,Closed,12/10/2015 10:19:00 AM,14/10/2015 12:00:00 AM,Electronic Mail,In office,"(51.39226372826361, -2.3541480095525387)",51.392263728263607,-2.354148009552539,36,94,486,6,1
2f05a4643debb5bb3ca37e106336a379,Noise Request,Noise complaint,Closed,28/06/2016 02:29:00 PM,28/06/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.39117141502231, -2.3961428264558027)",51.391171415022313,-2.396142826455803,29,18,314,8,1
2f0e89b782cd918b06796cb8c8e1ec98,Noise Request,Noise complaint,Closed,15/07/2016 09:31:00 AM,13/09/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.37416144083885, -2.551525186848052)",51.374161440838847,-2.551525186848052,7,74,399,20,1
2f5f10cc60d040b6d3e10daf384bc721,General Request,Accumulations (including refuse & litter,Closed,15/02/2018 04:48:00 PM,26/02/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.39992776968874, -2.53494905280237)",51.399927769688738,-2.53494905280237,8,41,122,16,1
2f69ebdd438e6edefacf51d6f51c798f,General Request,Rat Complaint,Closed,06/04/2016 11:46:00 AM,16/05/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.38671508663766, -2.397880309537497)",51.386715086637658,-2.397880309537497,29,17,317,8,1
2f7728278cf988d2f2f6f78749364dc6,Noise Request,Noise complaint,Closed,03/06/2019 01:07:00 PM,04/07/2019 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.37981134662637, -2.4016990527569324)",51.379811346626369,-2.401699052756932,28,91,465,11,1
2f8e142515da64136db0c4a24fa41739,Noise Request,Noise complaint,Resolution Target Passed,15/05/2019 11:35:00 AM,,Telephone,Normal Office Hours,"(51.378884823836486, -2.357056647637987)",51.378884823836486,-2.357056647637987,35,21,13,7,1
2f9c2d4cf0d0f2ed21b6381ca4790b0e,General Request,Bonfires,Closed,07/04/2015 05:44:00 PM,05/05/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.39835174706233, -2.4546018406800734)",51.398351747062328,-2.454601840680073,17,81,423,16,1
2fa5c7e828b2af521eb135f9b8fb9f94,Noise Request,,Closed,10/10/2017 09:34:00 AM,07/11/2017 12:00:00 AM,Electronic Mail,In office,"(51.29306428903, -2.444083230458464)",51.293064289029999,-2.444083230458464,12,76,415,24,1
2fdd6c9d4d4cd0e4b6cee42b30788cbb,General Request,Odour/Fumes,Closed,10/07/2018 03:35:00 PM,07/08/2018 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.28469640792484, -2.477471345710968)",51.284696407924841,-2.477471345710968,26,100,517,26,1
302656692c203c85f90b40e522d8a15e,General Request,Bonfires,Closed,16/10/2019 02:25:00 PM,14/11/2019 12:00:00 AM,Telephone,Normal Office Hours,"(51.37759649455364, -2.3480500075251)",51.377596494553643,-2.3480500075251,22,30,76,12,1
3046a799a8908a4c14e9af8d150f8535,Noise Request,Noise complaint,Closed,12/11/2018 09:32:00 AM,13/12/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.39181073840006, -2.361294887167447)",51.391810738400061,-2.361294887167447,21,2,241,7,1
32332e882ca8b2959db12bb6312310ef,General Request,Nuisance (excluding noise & pollution),Closed,29/09/2016 02:45:00 PM,30/09/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.38160534806808, -2.359924947520405)",51.381605348068078,-2.359924947520405,35,20,10,7,1
3242947eef0483c6b9841dca5aa621e1,Noise Request,Noise complaint,Closed,16/05/2019 08:48:00 AM,24/07/2019 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.38572139992742, -2.3525253721693433)",51.385721399927419,-2.352525372169343,35,21,24,7,1
326970441e22e4d4e62bb4590cba6017,Noise Request,Noise complaint,Closed,26/01/2015 03:52:00 PM,12/02/2015 12:00:00 AM,,Normal Office Hours,"(51.382097834356294, -2.339714542775878)",51.382097834356294,-2.339714542775878,22,29,77,12,1
3271d614277491f580354fddb1590420,General Request,Accumulations (including refuse & litter,Closed,06/01/2015 12:34:00 PM,16/01/2015 12:00:00 AM,Neighbour,Normal Office Hours,"(51.39378961234068, -2.3242288574140826)",51.393789612340683,-2.324228857414083,1,27,27,10,1
3276240be1c3db942366a716361b6f05,Noise Request,Noise complaint,Closed,02/02/2015 10:32:00 AM,02/02/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.29976209101901, -2.4456123528494955)",51.299762091019012,-2.445612352849496,12,76,406,24,1
