FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,HygieneScore,StructuralScore,ConfidenceInManagementScore,Location,Latitude,Longitude,NewRatingPending,Ward,Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary,Lower Layer Super Output Areas (LSOA)
204376,05740/0002/0/000,Wellsway Pharmacy,Retailers - other,4613,2 Hayes Place,Holloway,Widcombe,Bath,BA2 4QW,0,fhrs_exempt_en-gb,,,,,"(51.374571, -2.366574)",51.374571,-2.366574,false,33,570,12,1,109
785366,15/00119/MIXED,The Riverbank,Restaurant/Cafe/Canteen,1,Riverbank,1 Frome Road,Radstock,,BA3 3AB,5,fhrs_5_en-gb,2017/10/17,5,5,5,"(51.2926937, -2.4474259)",51.2926937,-2.4474259,false,12,415,24,1,76
898324,16/00181/MIXED,McColls,Retailers - other,4613,My Local,105 High Street,Twerton,Bath,BA2 1DB,5,fhrs_5_en-gb,2019/06/24,5,5,5,"(51.379712, -2.394648)",51.379712,-2.394648,false,28,482,11,1,92
716462,14/00333/MIXED,Genesis Trust Lifeline Centre,Other catering premises,7841,Bath Abbey Heritage Vaults,Abbey Church Of St Peter & St Paul,Abbey Church Yard,City Centre,,5,fhrs_5_en-gb,2014/11/06,5,5,5,,,,false,,,,,
920575,16/00266/FOOD,Daisy Bakewell,Other catering premises,7841,,,,,BA2 ,0,fhrs_exempt_en-gb,,,,,,,,false,,,,,
978754,17/00186/MIXED,Tealith Bubble Tea,Restaurant/Cafe/Canteen,1,Old Guys Rule,20 Union Passage,City Centre,Bath,BA1 1RD,3,fhrs_3_en-gb,2019/02/28,10,10,10,"(51.382026672363, -2.3600668907166)",51.382026672363,-2.3600668907166,false,35,11,7,1,20
951031,17/00077/MIXED,The Cornish Bakery,Takeaway/sandwich shop,7844,7 Abbey Church Yard,City Centre,Bath,,BA1 1LY,5,fhrs_5_en-gb,2019/03/21,,,,"(51.381524, -2.359833)",51.381524,-2.359833,false,35,11,7,1,20
205079,13700/0102/0/000,Schwartz Bros Ltd,Takeaway/sandwich shop,7844,Schwartz Brothers Ltd,102 Walcot Street,City Centre,Bath,BA1 5BG,5,fhrs_5_en-gb,2019/08/01,0,5,5,"(51.38729, -2.359074)",51.38729,-2.359074,false,35,1,7,1,20
1002169,17/00250/MIXED,The Hideout,Pub/bar/nightclub,7843,1 Lilliput Court,City Centre,Bath,Bath And North East Somerset,BA1 1ND,0,fhrs_exempt_en-gb,,,,,"(51.380611419678, -2.3584179878235)",51.380611419678,-2.3584179878235,false,35,12,7,1,20
914718,16/00244/MIXED,Sports Direct,Retailers - other,4613,Sports World,10 Westgate Buildings,City Centre,Bath,BA1 1EB,0,fhrs_exempt_en-gb,,,,,"(51.380553, -2.36244)",51.380553,-2.36244,false,35,14,7,1,20
807739,15/00157/MIXED,Bargain Booze,Retailers - other,4613,18 High Street,Keynsham,,,BS31 1DQ,5,fhrs_5_en-gb,2015/09/24,5,5,5,"(51.417006, -2.49934)",51.417006,-2.49934,false,24,158,1,1,49
949926,17/00068/MIXED,Framptons Cafe Bar,Restaurant/Cafe/Canteen,1,Framptons,Grand Parade,City Centre,Bath,BA2 4DF,5,fhrs_5_en-gb,2018/11/27,0,0,0,"(51.382312, -2.357899)",51.382312,-2.357899,false,35,12,7,1,20
1157782,19/00169/MIXED,Bath Academy (Oxford House Hostel),Other catering premises,7841,5 Oxford Row,City Centre,Bath,,BA1 2QN,4,fhrs_4_en-gb,2019/06/28,5,5,10,"(51.3864614, -2.3615111)",51.3864614,-2.3615111,false,35,4,7,1,22
633686,13/00173/MIXED,Atelier Nursery Limited,Caring Premises,5,Atelier Nursery,Dover Place,Walcot,Bath,BA1 6DX,5,fhrs_5_en-gb,2019/01/30,0,5,5,"(51.39266, -2.355408)",51.39266,-2.355408,false,36,493,6,1,94
690492,14110/2500/2/000,Halfords,Retailers - other,4613,7 - 9 Westgate Buildings,City Centre,Bath,Bath And North East Somerset,BA1 1EF,0,fhrs_exempt_en-gb,,,,,"(51.380636, -2.362082)",51.380636,-2.362082,false,35,14,7,1,20
205085,05110/0040/0/000,Dimensions,Caring Premises,5,40 Gladstone Road,Combe Down,Bath,Bath And North East Somerset,BA2 5HL,0,fhrs_exempt_en-gb,,,,,"(51.361168, -2.341289)",51.361168,-2.341289,false,19,113,18,1,37
204730,08980/1000/2/000,The Pavilion,Other catering premises,7841,North Parade Road,Bathwick,Bath,Bath And North East Somerset,BA2 4EU,5,fhrs_5_en-gb,2019/04/30,5,5,5,"(51.380920567609, -2.3542964791207)",51.380920567609,-2.3542964791207,false,35,3,7,1,21
204931,15697/0070/0/000,Domino's Pizza,Takeaway/sandwich shop,7844,Domino's Pizza,70 High Street,Midsomer Norton,Radstock,BA3 2DQ,4,fhrs_4_en-gb,2018/09/19,0,0,10,"(51.288728, -2.478072)",51.288728,-2.478072,false,11,290,25,1,11
204896,03800/0000/3/C06,Dashi Sushi,Takeaway/sandwich shop,7844,Dashi Sushi Bandstand Platform 2,Bath Spa Railway Station,Dorchester Street,Bath,BA1 1SU,5,fhrs_5_en-gb,2018/03/28,0,0,0,"(51.377666473389, -2.3569009304047)",51.377666473389,-2.3569009304047,false,35,13,7,1,21
1057105,18/00183/MIXED,Castle Farm Cafe,Restaurant/Cafe/Canteen,1,Unregistered Farm Shop And Cafe,Castle Farm,Midford Road,Midford,,5,fhrs_5_en-gb,2018/12/20,5,5,0,,,,false,,,,,
205174,15472/9033/2/000,Pensford Primary School,School/college/university,7845,Pensford County Primary School,Pensford Hill,Pensford,Bristol,BS39 4AA,5,fhrs_5_en-gb,2016/04/27,5,5,5,"(51.373186, -2.550267)",51.373186,-2.550267,false,7,399,20,1,74
615548,13/00211/MIXED,Guildhall Deli,Retailers - other,4613,Guildhall Market,High Street,City Centre,Bath,BA2 4AW,5,fhrs_5_en-gb,2018/01/08,5,5,5,"(51.382418, -2.358576)",51.382418,-2.358576,false,35,12,7,1,20
205622,15603/0001/0/000,Hong Kong Chef,Takeaway/sandwich shop,7844,Main Road,Temple Cloud,Bristol,Bath And North East Somerset,BS39 5DF,5,fhrs_5_en-gb,2018/03/21,5,5,5,"(51.321831, -2.545016)",51.321831,-2.545016,false,2,269,20,1,7
939218,16/00329/MIXED,Seasalt Ltd,Retailers - other,4613,Seasalt Limited,5 New Bond Street,City Centre,Bath,BA1 1BE,0,fhrs_exempt_en-gb,,,,,"(51.38297, -2.360376)",51.38297,-2.360376,false,35,11,7,1,20
205056,15603/2500/2/000,Cholwell House Nursing Home,Caring Premises,5,Cholwell Nursing Home,Main Road,Temple Cloud,Bristol,BS39 5DJ,5,fhrs_5_en-gb,2019/01/28,0,5,5,"(51.326866, -2.551089)",51.326866,-2.551089,false,2,269,20,1,7
688884,14/00119/MIXED,Bath Marina & Caravan Park,Retailers - other,4613,Bath Marina And Caravan Park,Brassmill Lane,Newbridge,Bath,BA1 3JT,5,fhrs_5_en-gb,2014/07/31,0,0,5,"(51.38915, -2.406241)",51.38915,-2.406241,false,29,313,8,1,18
565698,12/00231/MIXED,Bowling Club,Other catering premises,7841,Alexandra Park Pavilion,Alexandra Park,Lyncombe,Bath,,5,fhrs_5_en-gb,2016/10/26,5,0,5,,,,false,,,,,
204549,09660/0010/0/000,Park Street Home For The Elderly,Caring Premises,5,10 Park Street,Lansdown,Bath,,BA1 2TE,5,fhrs_5_en-gb,2014/04/08,0,0,5,"(51.3902065, -2.3687122)",51.3902065,-2.3687122,false,21,244,7,1,2
892267,16/00143/MIXED,Indulgence Kiosk,Takeaway/sandwich shop,7844,Sydney Gardens,Sydney Place,Bathwick,Bath,,5,fhrs_5_en-gb,2016/05/23,5,5,0,,,,false,,,,,
877848,14/00361/MIXED,Charlotte Brunswick,Retailers - other,4613,Cocoa Cadeaux Ltd,3 Church Street,City Centre,Bath,BA1 1NL,5,fhrs_5_en-gb,2016/06/02,5,0,0,"(51.380781, -2.358677)",51.380781,-2.358677,false,35,12,7,1,20
204335,11/00213/MIXED,Cafe Rouge Bath,Restaurant/Cafe/Canteen,1,Cafe Rouge,15 Milsom Street,City Centre,Bath,BA1 1DE,5,fhrs_5_en-gb,2019/07/10,5,5,5,"(51.384161, -2.362139)",51.384161,-2.362139,false,35,11,7,1,20
1062090,18/00202/MIXED,Travellers Rest,Pub/bar/nightclub,7843,Pensford Hill,Pensford,Bristol,,BS39 4JF,4,fhrs_4_en-gb,2018/07/02,5,10,5,"(51.377094268799, -2.5524969100952)",51.377094268799,-2.5524969100952,false,7,399,20,1,74
204095,09/00186/MIXED,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,Sainsburys,2 - 4 Dorchester Street,Bath,,BA1 1SS,5,fhrs_5_en-gb,2014/03/26,5,0,0,"(51.378238, -2.358356)",51.378238,-2.358356,false,35,13,7,1,21
204470,15770/0022/0/000,Keynsham Conservative Club,Other catering premises,7841,Keynsham Conservative Club,22 High Street,Keynsham,Bristol,BS31 1DQ,5,fhrs_5_en-gb,2018/04/18,5,5,5,"(51.417006, -2.49934)",51.417006,-2.49934,false,24,158,1,1,49
924515,16/00274/MIXED,Southside Community Cafe,Restaurant/Cafe/Canteen,1,Southside Youth Centre,Kelston View,Whiteway,Bath,BA2 1NR,5,fhrs_5_en-gb,2016/11/16,5,5,5,"(51.375544, -2.404195)",51.375544,-2.404195,false,28,474,11,1,90
1059254,18/00188/MIXED,Somerset Grill,Mobile caterer,7846,Wickes Diy Superstore Unit C,Old Mills,Paulton,Bristol,BS39 7SW,5,fhrs_5_en-gb,2019/08/05,5,5,0,"(51.292419433594, -2.5003249645233)",51.292419433594,-2.5003249645233,false,13,373,23,1,67
867730,15/00152/MIXED,Arts Cafe,School/college/university,7845,The Edge Unregistered Building,University Of Bath Campus,Claverton Down,Bath,,5,fhrs_5_en-gb,2019/06/28,5,5,5,,,,false,,,,,
204052,11/00264/FOOD,Toasties (Breakfast And Afterschool Club),School/college/university,7845,St Saviours Infant School,Spring Lane,Larkhall,Bath,BA1 6NY,5,fhrs_5_en-gb,2018/03/13,0,5,0,"(51.399485, -2.349337)",51.399485,-2.349337,false,23,221,4,1,56
204202,11/00290/FOOD,Longvernal Nursery School & Afterschool Playscheme,Caring Premises,5,Longvernal Primary School,Longvernal,Midsomer Norton,Radstock,BA3 2LP,0,fhrs_exempt_en-gb,,,,,"(51.284502, -2.495363)",51.284502,-2.495363,false,25,306,27,1,14
833880,15/00273/MIXED,After School Club (Bath YMCA),Caring Premises,5,Oldfield Park Junior School,Lymore Terrace,Southdown,Bath,BA2 2JL,5,fhrs_5_en-gb,2015/09/25,0,5,5,"(51.373554, -2.383576)",51.373554,-2.383576,false,32,534,13,1,104
204876,08340/1000/2/000,BCVS Homes,Caring Premises,5,Bathampton Manor,Mill Lane,Bathampton,Bath,BA2 6TS,5,fhrs_5_en-gb,2019/01/30,5,0,5,"(51.399436, -2.326021)",51.399436,-2.326021,false,1,31,10,1,24
984828,17/00210/MIXED,Weston All Saints Primary School,School/college/university,7845,Weston All Saints Ce Vc Primary Sch,Broadmoor Lane,Upper Weston,Bath,BA1 4JR,5,fhrs_5_en-gb,2017/11/07,0,5,0,"(51.400737, -2.396755)",51.400737,-2.396755,false,20,556,5,1,105
974188,17/00178/FOOD,Fairfield Cakes,Other catering premises,7841,12 Whitewells Road,Fairfield Park,Bath,Bath And North East Somerset,BA1 6NZ,0,fhrs_exempt_en-gb,,,,,"(51.400207519531, -2.354474067688)",51.400207519531,-2.354474067688,false,23,221,4,1,56
204463,09/00114/MIXED,The Timbers,Hotel/bed & breakfast/guest house,7842,Bridge Place Road,Camerton,Bath,Bath And North East Somerset,BA2 0PD,0,fhrs_exempt_en-gb,,,,,"(51.318969, -2.457551)",51.318969,-2.457551,false,9,63,22,1,28
878525,15/00147/FOOD,Ms Ymke Horkijk,Other catering premises,7841,,,,,BA1 ,5,fhrs_5_en-gb,2016/06/08,5,5,0,,,,false,,,,,
204823,15697/0112/0/000,Fat Sams,Pub/bar/nightclub,7843,Fat Sam'S,112A High Street,Midsomer Norton,Radstock,BA3 2DA,5,fhrs_5_en-gb,2014/03/26,5,0,0,"(51.286, -2.481227)",51.286,-2.481227,false,11,291,25,1,11
203938,10/00312/MIXED,Breakfast Club,School/college/university,7845,Westfield County Primary School,Longfellow Road,Westfield,Radstock,BA3 3XX,5,fhrs_5_en-gb,2014/04/04,5,5,5,"(51.283004, -2.470585)",51.283004,-2.470585,false,26,513,26,1,100
204738,07/00274/FOOD,Bath Opportunity Pre School,Caring Premises,5,Frome Road Centre,180 Frome Road,Odd Down,Bath,BA2 5RF,5,fhrs_5_en-gb,2014/04/29,0,0,0,"(51.356009, -2.370346)",51.356009,-2.370346,false,18,262,17,1,4
802206,15/00122/MIXED,The Green Bird Cafe,Restaurant/Cafe/Canteen,1,The Green Bird Café,11 Margaret's Buildings,City Centre,Bath,BA1 2LP,5,fhrs_5_en-gb,2019/08/01,5,5,5,"(51.386666, -2.365765)",51.386666,-2.365765,false,35,23,7,1,22
1008186,17/00293/MIXED,High Street Food In A Truck,Mobile caterer,7846,,,,,BA2 ,5,fhrs_5_en-gb,2018/10/08,5,5,5,,,,false,,,,,
521401,13/00036/MIXED,Costa Coffee,Restaurant/Cafe/Canteen,1,Kingsmead Leisure Complex,5 - 10 James Street West,City Centre,Bath,,5,fhrs_5_en-gb,2015/07/03,5,5,5,,,,false,,,,,
205417,14730/0064/0/000,Country Kitchen,Other catering premises,7841,,,,,BA2 ,5,fhrs_5_en-gb,2014/04/24,5,5,5,,,,false,,,,,
205022,07120/7400/2/001,Kingswood School,School/college/university,7845,Lansdown Road,Lansdown,Bath,Bath And North East Somerset,BA1 5RG,5,fhrs_5_en-gb,2015/06/18,0,5,0,"(51.3989, -2.370017)",51.3989,-2.370017,false,21,235,7,1,1
204619,08040/0035/0/000,Marlborough Tavern,Pub/bar/nightclub,7843,35 Marlborough Buildings,City Centre,Bath,Bath And North East Somerset,BA1 2LY,5,fhrs_5_en-gb,2019/02/06,5,5,5,"(51.3882828, -2.3697483)",51.3882828,-2.3697483,false,34,201,9,1,115
204182,10/00341/MIXED,Co-Operative,Retailers - supermarkets/hypermarkets,7840,Co-operative,St Saviour's Road,Larkhall,Bath,BA1 6SA,5,fhrs_5_en-gb,2017/07/10,5,5,0,"(51.397745, -2.344753)",51.397745,-2.344753,false,23,229,4,1,56
462979,12/00280/MIXED,Pizza Hut,Takeaway/sandwich shop,7844,86 Lower Bristol Road,Westmoreland,Bath,Bath And North East Somerset,BA2 3BQ,5,fhrs_5_en-gb,2017/03/07,0,0,0,"(51.379833, -2.37153)",51.379833,-2.37153,false,33,559,12,1,112
1126535,19/00088/MIXED,Handmade Burger Company,Restaurant/Cafe/Canteen,1,Handmade Burger,10 Upper Borough Walls,City Centre,Bath,BA1 1RG,3,fhrs_3_en-gb,2019/03/13,5,10,10,"(51.382846832275, -2.3597719669342)",51.382846832275,-2.3597719669342,false,35,11,7,1,20
205276,10/00318/MIXED,Breakfast Club,School/college/university,7845,Trinity C Of E Primary School,Woodborough Lane,Radstock,Bath And North East Somerset,BA3 3DE,0,fhrs_exempt_en-gb,,,,,"(51.298462, -2.44276)",51.298462,-2.44276,false,12,406,24,1,76
855599,14/00314/MIXED,The Lounge,Restaurant/Cafe/Canteen,1,Watery Lane,Twerton,Bath,,BA2 1RN,5,fhrs_5_en-gb,2019/07/17,5,5,5,"(51.38026, -2.400227)",51.38026,-2.400227,false,28,468,11,1,91
1077979,18/00287/MIXED,Maureen's Mediterranean Street Food,Mobile caterer,7846,Green Park Station,Green Park Road,City Centre,Bath,BA1 1JB,3,fhrs_3_en-gb,2019/03/18,10,5,10,"(51.381538, -2.366917)",51.381538,-2.366917,false,34,195,9,1,55
205078,13550/0005/0/000,Twerton Liberal Club,Other catering premises,7841,Twerton Liberal Club,5 - 6 Victoria Buildings,Twerton,Bath,BA2 3EH,0,fhrs_exempt_en-gb,,,,,"(51.381619, -2.375367)",51.381619,-2.375367,false,32,538,13,1,103
205298,15775/0000/2/000,Stoke Inn,Pub/bar/nightclub,7843,Bristol Road,Chew Stoke,,,BS40 8XE,4,fhrs_4_en-gb,2019/03/27,5,10,5,"(51.352898, -2.63268)",51.352898,-2.63268,false,6,83,21,1,31
581151,13/00155/MIXED,Cafe On The Barge,Restaurant/Cafe/Canteen,1,Tow Path Kennet And Avon Canal,Bathampton,Bath,,BA2 6TR,4,fhrs_4_en-gb,2019/05/15,5,10,5,"(51.396704, -2.322048)",51.396704,-2.322048,false,1,30,10,1,27
204203,11/00295/MIXED,Little Star Nursery,Caring Premises,5,Elm Hayes Surgery,Clandown Road,Paulton,Bristol,BS39 7SF,5,fhrs_5_en-gb,2018/05/02,5,5,5,"(51.300555, -2.492754)",51.300555,-2.492754,false,13,372,23,1,67
939211,16/00322/MIXED,The Canon,Pub/bar/nightclub,7843,The Cannon,1 Barton Street,City Centre,Bath,BA1 1HQ,4,fhrs_4_en-gb,2019/08/07,10,5,5,"(51.38227, -2.362741)",51.38227,-2.362741,false,34,193,9,1,55
914713,16/00238/MIXED,Pistachio Provenance Ltd,Mobile caterer,7846,Spaces Personal Storage  Bellotts H,Bellotts Road,Twerton,Bath,BA2 3RT,0,fhrs_exempt_en-gb,,,,,"(51.381009, -2.383178)",51.381009,-2.383178,false,32,579,13,1,103
1073188,18/00265/MIXED,Sky Blue Cafe @ Chapel Arts,Restaurant/Cafe/Canteen,1,Chapel Arts Centre,St James Memorial Hall,Lower Borough Walls,City Centre,BA1 1QR,5,fhrs_5_en-gb,2019/04/02,5,5,5,"(51.379706, -2.360422)",51.379706,-2.360422,false,35,12,7,1,20
205510,15810/9017/2/000,East Harptree Primary School,School/college/university,7845,East Harptree Cp School,Church Lane,East Harptree,Bristol,BS40 6BD,5,fhrs_5_en-gb,2018/01/30,5,5,5,"(51.300726, -2.624561)",51.300726,-2.624561,false,2,272,21,1,6
204808,04/00027/FOOD,Hinton Charterhouse Post Office,Retailers - other,4613,The Post Office,High Street,Hinton Charterhouse,,BA2 7SN,5,fhrs_5_en-gb,2018/09/03,5,5,5,"(51.322449, -2.329091)",51.322449,-2.329091,false,10,55,10,1,114
204725,11860/0038/0/000,Hawes Whiston And Co Chemist,Retailers - other,4613,Hawes Whiston & Co Pharmacy,38 St James's Square,Lansdown,Bath,BA1 2TU,0,fhrs_exempt_en-gb,,,,,"(51.388529, -2.368382)",51.388529,-2.368382,false,34,200,9,1,115
964064,17/00159/MIXED,The Crown,Pub/bar/nightclub,7843,500 Bath Road,Saltford,Bristol,Bath And North East Somerset,BS31 3HJ,5,fhrs_5_en-gb,2019/07/22,5,5,5,"(51.400595, -2.455475)",51.400595,-2.455475,false,17,431,16,1,81
1012543,17/00321/MIXED,The Charlton,Pub/bar/nightclub,7843,Longmeadow Road,Keynsham,Bristol,Bath And North East Somerset,BS31 2SD,0,fhrs_exempt_en-gb,,,,,"(51.406283, -2.510811)",51.406283,-2.510811,false,37,175,2,1,51
1132248,19/00107/MIXED,Strawberry Field Catering Ltd,Other catering premises,7841,Unit 1A,Pixash Business Centre,Pixash Lane,Keynsham,,5,fhrs_5_en-gb,2019/08/21,0,0,0,"(51.412000000436, -2.47691999958)",51.412000000436,-2.47691999958,false,16,154,3,1,47
204285,11020/0005/0/000,Queensberry Hotel & Olive Tree Restaurant,Hotel/bed & breakfast/guest house,7842,Queensbury Hotel,Russell Street,City Centre,Bath,BA1 2QF,5,fhrs_5_en-gb,2019/03/14,5,5,5,"(51.387081, -2.362708)",51.387081,-2.362708,false,35,21,7,1,22
204392,08530/0044/0/000,Greggs,Retailers - other,4613,Greggs Plc,44 Moorland Road,Oldfield Park,Bath,BA2 3PN,5,fhrs_5_en-gb,2017/01/17,0,5,5,"(51.377105, -2.378261)",51.377105,-2.378261,false,31,347,14,1,63
1082185,18/00304/MIXED,Maya The Little Bee,Restaurant/Cafe/Canteen,1,The Bean,2 Balustrade,London Road,Walcot,BA1 6QA,3,fhrs_3_en-gb,2019/03/19,10,10,10,"(51.39406, -2.347182)",51.39406,-2.347182,false,23,230,4,1,58
205320,05040/0014/0/000,Moles Club And Kitchen,Pub/bar/nightclub,7843,Moles Club,14 George Street,City Centre,Bath,BA1 2EN,5,fhrs_5_en-gb,2016/02/08,5,5,5,"(51.38486, -2.362762)",51.38486,-2.362762,false,35,4,7,1,22
204911,10/00314/MIXED,Breakfast Club At Farrington Gurney Primary School,School/college/university,7845,Farrington Gurney Ce Vc Primary Sch,Church Lane,Farrington Gurney,Bristol,BS39 6TY,0,fhrs_exempt_en-gb,,,,,"(51.298537, -2.530555)",51.298537,-2.530555,false,3,131,23,1,43
565704,12/00307/MIXED,Breakfast Club,Other catering premises,7841,Twerton Infant School,Poolemead Road,Whiteway,Bath,BA2 1QR,0,fhrs_exempt_en-gb,,,,,"(51.378767, -2.40283)",51.378767,-2.40283,false,28,470,11,1,90
862873,15/00081/MIXED,Mezze At The Warwick Arms,Pub/bar/nightclub,7843,Warwick Arms,Upper Bristol Road,Clutton,Bristol,BS39 5TA,5,fhrs_5_en-gb,2016/04/07,5,5,5,"(51.331932, -2.548135)",51.331932,-2.548135,false,5,98,20,1,35
1106785,19/00051/FOOD,Beechen Cliff School,School/college/university,7845,Kipling Avenue,Bear Flat,Bath,,BA2 4RE,5,fhrs_5_en-gb,2019/07/02,5,5,5,"(51.372268676758, -2.3603210449219)",51.372268676758,-2.3603210449219,false,33,575,12,1,110
1040390,18/00078/MIXED,Wojtek The Bear,Retailers - other,4613,12 James Street West,City Centre,Bath,,BA1 2BX,5,fhrs_5_en-gb,2019/01/14,,,,"(51.3810373, -2.3652297)",51.3810373,-2.3652297,false,34,196,9,1,55
205408,15728/1900/2/000,Royal British Legion,Other catering premises,7841,The Royal British Legion,High Street,Paulton,Bristol,BS39 7NW,5,fhrs_5_en-gb,2018/01/18,5,5,5,"(51.307682, -2.501954)",51.307682,-2.501954,false,13,362,23,1,68
875555,16/00043/MIXED,Cod Down Chippy,Takeaway/sandwich shop,7844,15 Upper Bloomfield Road,Odd Down,Bath,,BA2 2RY,5,fhrs_5_en-gb,2018/05/08,5,5,5,"(51.357269, -2.381099)",51.357269,-2.381099,false,30,334,19,1,60
948537,17/00042/MIXED,Parsons Bakery,Retailers - other,4613,107 High Street,Midsomer Norton,,,BA3 2DA,4,fhrs_4_en-gb,2018/09/26,5,10,5,"(51.286, -2.481227)",51.286,-2.481227,false,11,291,25,1,11
204639,02970/1900/2/000,Rainbow Wood Farm B & B,Hotel/bed & breakfast/guest house,7842,Rainbow Wood Farm,Claverton Down Road,Claverton Down,Bath,BA2 7AR,0,fhrs_exempt_en-gb,,,,,"(51.372015, -2.324519)",51.372015,-2.324519,false,22,70,12,1,29
499665,12/00377/MIXED,St Mary's Church (Parish Centre At Rear),Other catering premises,7841,St Mary's Roman Catholic Church,Julian Road,Lansdown,Bath,BA1 2RG,5,fhrs_5_en-gb,2018/06/13,5,5,5,"(51.387763, -2.36313)",51.387763,-2.36313,false,21,249,7,1,2
205725,04/00066/FOOD,Farrington's Shop And Cafe,Restaurant/Cafe/Canteen,1,Farm Shop  Home Farm,Main Street,Farrington Gurney,Bath And North East Somerset,BS39 6UB,5,fhrs_5_en-gb,2019/06/13,5,5,5,"(51.297824, -2.529155)",51.297824,-2.529155,false,3,133,23,1,43
813334,15/00125/MIXED,George And Dragon,Pub/bar/nightclub,7843,George & Dragon,High Street,Pensford,Bristol,BS39 4BH,4,fhrs_4_en-gb,2018/01/22,5,10,5,"(51.370767, -2.546473)",51.370767,-2.546473,false,7,400,20,1,74
205319,05/00266/MIXED,Jones The Butcher,Manufacturers/packers,7839,Jones The Butcher 96 Mount Road,Southdown,Bath,,BA2 1LN,4,fhrs_4_en-gb,2019/03/26,5,10,5,"(51.371669, -2.396245)",51.371669,-2.396245,false,27,436,15,1,83
1062088,18/00200/MIXED,CAMEO Lunch At The Salvation Army Hall,Other catering premises,7841,Salvation Army Hall,Radstock Road,Midsomer Norton,,BA3 2AJ,5,fhrs_5_en-gb,2019/08/05,5,5,5,"(51.2897687, -2.4777561)",51.2897687,-2.4777561,false,11,285,25,1,8
845413,15/00167/MIXED,Forde's,Retailers - other,4613,,,,,BA2 ,5,fhrs_5_en-gb,2016/01/26,5,5,5,,,,false,,,,,
204732,09/00041/MIXED,The Compton Inn,Pub/bar/nightclub,7843,Compton Inn,Court Hill,Compton Dando,Bristol,BS39 4JZ,3,fhrs_3_en-gb,2019/03/21,5,10,10,"(51.378003, -2.511243)",51.378003,-2.511243,false,8,123,16,1,41
681665,14/00026/MIXED,Town Hall,Other catering premises,7841,The Island,Midsomer Norton,Radstock,Bath And North East Somerset,BA3 2HQ,5,fhrs_5_en-gb,2018/01/26,5,5,5,"(51.285189, -2.483771)",51.285189,-2.483771,false,25,305,27,1,13
681666,14/00076/MIXED,"Orchard Lea Nursery, Keynsham",Caring Premises,5,Orchard Lea Nursery,79 Charlton Road,Keynsham,,BS31 2JN,5,fhrs_5_en-gb,2019/08/28,5,5,5,"(51.412237, -2.508563)",51.412237,-2.508563,false,24,166,1,1,50
1109396,19/00070/MIXED,St John's Foundation,Caring Premises,5,4 - 5 Chapel Court,City Centre,Bath,,BA1 1SQ,0,fhrs_exempt_en-gb,,,,,"(51.380790710449, -2.3619539737701)",51.380790710449,-2.3619539737701,false,35,10,7,1,20
204364,00010/1000/0/000,Searcy's At The Pump Room,Restaurant/Cafe/Canteen,1,Pump Room & Roman Baths,Abbey Church Yard,City Centre,Bath,BA1 1LZ,5,fhrs_5_en-gb,2018/03/07,5,5,5,"(51.381136, -2.360117)",51.381136,-2.360117,false,35,11,7,1,20
860480,15/00128/MIXED,Havana House Ltd,Retailers - other,4613,5 Church Street,City Centre,Bath,Bath And North East Somerset,BA1 1NL,0,fhrs_exempt_en-gb,,,,,"(51.380781, -2.358677)",51.380781,-2.358677,false,35,12,7,1,20
1044263,18/00098/MIXED,Ladet Flavourz,Takeaway/sandwich shop,7844,,,,,BS31,5,fhrs_5_en-gb,2018/08/03,5,0,5,,,,false,,,,,
205422,15468/0022/0/000,G Mitchard And Sons,Manufacturers/packers,7839,G Mitchard & Sons,22 - 24 Elm Terrace,Westfield,Radstock,BA3 3XS,5,fhrs_5_en-gb,2019/06/05,5,5,5,"(51.284992, -2.468024)",51.284992,-2.468024,false,26,516,26,1,98
205414,15945/0000/2/000,Westhill Gardens Sports Club,Other catering premises,7841,Westhill Gardens Sports & Social Cl,West Hill Road,Westfield,Radstock,BA3 3TE,0,fhrs_exempt_en-gb,,,,,"(51.28538, -2.461045)",51.28538,-2.461045,false,26,518,26,1,98
204001,15660/9108/2/000,Clutton Football Club,Other catering premises,7841,Clutton Association Football Club,Upper Bristol Road,Clutton,Bristol,BS39 5TA,3,fhrs_3_en-gb,2012/11/20,10,10,10,"(51.331933, -2.548136)",51.331933,-2.548136,false,5,98,20,1,35
1062094,18/00209/FOOD,Mother Hen,Other catering premises,7841,The Orchards,Frog Lane,Ubley,Bristol,BS40 6PW,0,fhrs_exempt_en-gb,,,,,"(51.3221955, -2.6826808)",51.3221955,-2.6826808,false,4,93,21,1,32
903906,16/00037/FOOD,The Leafy Tea Company,Other catering premises,7841,,,,,BA2 ,0,fhrs_exempt_en-gb,,,,,,,,false,,,,,
205009,03150/4000/2/000,Kingswood Preparatory School,School/college/university,7845,College Road,Lansdown,Bath,Bath And North East Somerset,BA1 5SD,5,fhrs_5_en-gb,2018/03/05,5,5,0,"(51.397155, -2.373237)",51.397155,-2.373237,false,21,235,7,1,1
